ActivityID,LeadID,Date,ActivityType,AssignedRepID,created_at,updated_at
1151,3227,2024-07-02,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1152,6911,2024-07-04,call,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1153,4447,2023-11-24,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1154,6318,2023-10-22,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
1155,5916,2023-08-15,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
1156,2866,2024-04-15,email,25,2024-11-11 09:19:27,2024-11-11 09:19:27
1157,7346,2024-09-18,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
1158,4318,2024-09-17,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1159,8492,2023-09-12,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1160,2835,2023-03-14,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1161,2494,2023-03-10,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
1162,3499,2023-10-31,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1163,4481,2022-11-08,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
1164,2067,2024-04-17,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1165,6843,2023-06-07,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1166,1614,2023-09-17,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1167,5041,2023-07-11,call,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1168,7079,2023-10-05,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1169,365,2024-07-21,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1170,2122,2024-01-13,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1171,8211,2023-05-12,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1172,3994,2023-06-20,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
1173,800,2023-08-31,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
1174,3056,2023-07-28,call,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1175,6065,2023-01-08,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1176,8519,2023-04-29,email,2,2024-11-11 09:19:27,2024-11-11 09:19:27
1177,5960,2024-04-14,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1178,7439,2023-02-15,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1179,6497,2024-04-06,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1180,3677,2022-11-06,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
1181,8215,2024-05-13,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
1182,4044,2023-12-02,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1183,765,2023-02-16,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
1184,8717,2024-08-27,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1185,5772,2023-04-07,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1186,5818,2023-01-12,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1187,1236,2022-12-30,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1188,6100,2023-10-14,meeting,2,2024-11-11 09:19:27,2024-11-11 09:19:27
1189,752,2022-12-15,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1190,3710,2023-06-21,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1191,5369,2023-07-17,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1192,904,2023-08-29,email,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1193,2354,2023-06-04,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
1194,5541,2024-07-23,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
1195,5601,2022-12-14,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1196,1596,2024-07-17,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1197,4580,2024-02-08,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
1198,8194,2023-08-13,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
1199,6538,2024-04-09,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1200,7739,2023-01-08,email,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1201,823,2023-09-14,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1202,5232,2023-01-01,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1203,5865,2023-10-13,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1204,1365,2023-12-26,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1205,4202,2023-09-22,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1206,6699,2023-05-04,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1207,5825,2024-10-20,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1208,9447,2024-01-23,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1209,9830,2024-04-22,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1210,6661,2024-03-06,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
1211,6123,2023-07-11,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1212,9834,2023-09-29,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1213,4023,2024-06-15,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1214,951,2023-11-20,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
1215,293,2024-02-28,meeting,25,2024-11-11 09:19:27,2024-11-11 09:19:27
1216,4265,2023-07-15,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
1217,9461,2024-09-30,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1218,7232,2023-02-06,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1219,8346,2023-06-27,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1220,2405,2024-01-29,meeting,25,2024-11-11 09:19:27,2024-11-11 09:19:27
1221,2846,2023-12-13,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1222,4936,2024-06-06,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1223,1513,2024-03-03,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1224,8563,2024-02-16,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1225,4263,2023-04-21,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1226,6228,2022-12-09,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1227,1901,2023-05-02,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1228,5698,2023-08-09,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
1229,1560,2024-05-11,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1230,7238,2024-07-14,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1231,6712,2024-06-19,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1232,8036,2023-07-27,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1233,5050,2023-02-27,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
1234,3750,2023-10-13,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1235,4677,2024-10-20,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1236,4766,2023-01-10,meeting,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1237,3893,2024-02-12,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1238,1429,2023-08-20,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1239,2123,2024-10-07,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1240,1170,2023-06-15,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1241,5737,2023-09-14,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
1242,9174,2024-07-04,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
1243,6372,2024-08-03,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1244,7430,2023-11-03,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1245,6703,2023-05-25,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1246,375,2023-02-17,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
1247,3137,2023-05-19,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1248,3069,2023-05-28,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1249,6498,2024-07-19,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1250,3079,2023-01-30,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1251,781,2023-03-08,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1252,8299,2023-02-22,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1253,6753,2024-05-22,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
1254,3171,2023-12-29,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
1255,8655,2023-03-07,call,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1256,6681,2023-06-03,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
1257,3222,2023-10-10,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
1258,9441,2023-02-21,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1259,7574,2023-03-04,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
1260,1440,2024-10-15,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1261,5791,2023-07-14,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1262,7821,2022-12-17,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1263,199,2023-07-02,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
1264,8958,2023-12-07,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1265,326,2024-05-19,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1266,9305,2023-04-12,email,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1267,821,2023-03-13,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
1268,9796,2023-09-18,email,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1269,3417,2023-08-18,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1270,6686,2024-08-11,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1271,2601,2023-01-31,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
1272,9879,2023-11-21,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1273,3028,2023-03-15,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1274,8177,2023-01-03,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1275,8808,2024-03-13,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1276,9645,2022-11-22,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1277,2644,2024-09-12,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1278,4566,2022-11-07,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1279,9246,2024-08-07,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1280,6102,2023-10-06,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1281,4194,2022-10-22,meeting,43,2024-11-11 09:19:27,2024-11-11 09:19:27
1282,524,2023-09-26,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1283,1680,2023-08-05,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1284,1636,2022-12-14,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1285,751,2023-10-16,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1286,6131,2024-10-11,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1287,1686,2023-01-27,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
1288,3951,2024-06-08,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1289,5987,2024-01-16,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1290,6442,2023-04-04,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
1291,2862,2024-10-04,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
1292,8624,2022-11-04,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
1293,4502,2023-04-04,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1294,4033,2023-02-05,call,8,2024-11-11 09:19:27,2024-11-11 09:19:27
1295,2471,2023-12-20,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
1296,8614,2024-09-02,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
1297,5648,2023-04-03,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1298,9990,2023-05-28,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1299,1283,2023-07-16,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1300,225,2023-02-23,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
1301,4003,2022-12-11,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
1302,419,2023-06-18,call,23,2024-11-11 09:19:27,2024-11-11 09:19:27
1303,24,2022-11-11,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1304,2541,2023-06-18,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1305,7597,2023-06-26,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1306,1369,2023-09-02,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1307,2594,2024-03-29,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1308,3293,2023-01-24,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
1309,4566,2024-08-28,email,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1310,2116,2024-05-20,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1311,8278,2024-09-16,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1312,1798,2023-09-16,email,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1313,7925,2024-07-18,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1314,1753,2023-01-15,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
1315,4695,2023-04-15,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1316,120,2024-01-13,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1317,1653,2024-08-29,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1318,9919,2023-06-11,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1319,5881,2022-12-01,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1320,3064,2023-02-11,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1321,695,2023-07-30,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
1322,1794,2024-02-09,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1323,6177,2024-06-04,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1324,1004,2024-10-21,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
1325,4958,2023-12-17,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1326,4646,2024-09-27,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1327,9103,2023-02-14,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1328,1566,2023-03-28,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1329,8554,2023-10-19,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1330,9837,2023-04-14,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1331,6861,2024-01-04,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1332,8303,2022-12-10,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1333,5208,2024-08-22,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1334,8155,2024-06-13,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
1335,1834,2024-03-07,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1336,9448,2023-11-25,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1337,7143,2024-08-03,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1338,2642,2024-05-11,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1339,482,2023-12-26,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1340,3744,2022-12-13,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1341,7892,2022-12-09,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
1342,2549,2024-10-18,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
1343,6024,2022-12-04,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
1344,8894,2023-02-19,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1345,4154,2023-06-02,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1346,4365,2024-01-30,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1347,8417,2023-11-15,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1348,3858,2024-09-11,email,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1349,9560,2022-11-08,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1350,964,2024-10-09,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1351,5491,2023-07-17,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1352,7276,2023-01-28,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1353,1768,2023-10-30,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1354,8584,2024-06-18,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1355,9776,2024-04-07,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1356,7533,2023-02-05,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
1357,6682,2024-03-11,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1358,2098,2024-02-14,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1359,6297,2023-12-02,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1360,2825,2023-12-13,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
1361,8931,2024-10-17,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
1362,4807,2024-06-24,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1363,5976,2023-05-28,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
1364,2644,2023-09-07,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1365,1878,2023-10-10,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
1366,3377,2023-08-02,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1367,7342,2024-03-19,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1368,1507,2023-11-24,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1369,9466,2023-06-18,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1370,2126,2024-08-28,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1371,1763,2023-06-21,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1372,4656,2024-02-15,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
1373,9316,2023-08-01,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1374,9732,2024-10-16,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
1375,164,2022-12-12,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
1376,64,2024-09-01,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
1377,9164,2023-12-06,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1378,2269,2024-03-08,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1379,1082,2023-04-04,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
1380,2291,2023-09-28,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1381,6409,2024-08-14,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
1382,7901,2023-04-10,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1383,8086,2024-07-27,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1384,4635,2024-10-05,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1385,432,2024-01-14,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1386,6730,2023-03-11,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1387,3547,2024-05-20,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1388,8745,2023-05-17,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
1389,8690,2024-03-25,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
1390,1657,2024-07-16,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1391,1420,2024-08-18,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1392,6595,2024-08-12,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1393,2407,2024-06-24,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1394,7091,2024-03-06,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
1395,1807,2024-08-21,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
1396,6227,2023-08-16,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1397,6378,2024-09-23,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1398,8561,2023-07-11,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
1399,1652,2023-08-01,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
1400,2313,2024-09-16,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
1401,2787,2023-10-11,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
1402,1376,2023-08-21,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1403,7001,2023-03-05,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1404,4178,2023-07-21,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
1405,7800,2024-08-17,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1406,3371,2023-12-24,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
1407,9912,2022-12-19,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
1408,3142,2024-06-05,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1409,5266,2023-07-12,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
1410,3802,2024-06-16,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1411,2356,2024-09-18,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1412,2132,2023-03-30,call,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1413,9212,2023-08-27,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1414,7866,2024-01-16,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1415,6800,2022-11-14,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
1416,4333,2023-11-06,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1417,8887,2022-11-14,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1418,7361,2023-10-19,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
1419,4990,2024-02-21,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1420,9677,2023-11-27,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1421,3279,2023-08-23,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1422,6764,2024-01-11,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1423,5768,2023-10-02,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
1424,3379,2023-09-20,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1425,4763,2023-10-02,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1426,8193,2023-05-29,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1427,3662,2024-10-08,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1428,956,2024-01-02,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
1429,5095,2024-07-05,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
1430,3759,2024-08-30,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1431,9586,2023-05-29,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1432,670,2024-03-26,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
1433,6437,2024-04-09,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1434,3676,2023-09-15,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
1435,9227,2024-05-28,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
1436,3533,2024-04-20,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1437,5565,2023-07-28,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1438,8189,2024-07-07,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
1439,4905,2024-08-21,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
1440,7349,2024-09-03,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
1441,8959,2023-02-19,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
1442,8316,2024-05-24,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
1443,1288,2023-04-22,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
1444,4683,2023-02-06,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1445,2229,2023-02-04,call,48,2024-11-11 09:19:27,2024-11-11 09:19:27
1446,9709,2024-04-28,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
1447,3732,2023-05-03,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
1448,9112,2023-12-19,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
1449,5411,2023-08-05,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
1450,4605,2024-07-22,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1451,6930,2024-02-29,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
1452,5982,2024-03-19,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
1453,6078,2023-06-06,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
1454,6437,2024-06-19,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
1455,7160,2024-09-21,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
1456,875,2024-01-15,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
1457,9553,2023-02-14,call,36,2024-11-11 09:19:27,2024-11-11 09:19:27
1458,4498,2022-11-25,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
1459,8806,2023-11-05,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
1460,6924,2023-11-07,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
1461,7078,2024-08-16,meeting,42,2024-11-11 09:19:27,2024-11-11 09:19:27
1462,9591,2023-05-15,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1463,8844,2023-03-22,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
1464,1061,2023-07-31,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
1465,9066,2024-05-29,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
1466,5896,2024-08-02,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
1467,3685,2023-05-31,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
1468,502,2023-06-13,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
1469,9188,2023-08-19,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
1470,7882,2024-07-25,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
