StageID,OpportunityID,StageName,StageStartDate,StageEndDate,created_at,updated_at
1146,9438,negotiation,2023-05-31,2023-06-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1147,3098,discovery,2023-05-07,2024-04-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1148,3259,negotiation,2024-02-01,2024-06-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1149,7428,negotiation,2024-03-02,2022-10-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1150,4751,discovery,2023-03-24,2023-02-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1151,9306,discovery,2024-08-09,2023-12-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1152,371,discovery,2023-01-06,2023-07-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1153,7514,negotiation,2023-04-28,2022-12-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1154,7941,negotiation,2023-09-25,2023-10-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1155,6582,discovery,2023-09-13,2024-05-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1156,5203,discovery,2024-08-18,2023-02-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1157,5906,proposal,2023-05-19,2023-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1158,5336,proposal,2023-06-07,2023-09-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1159,507,proposal,2022-12-10,2022-12-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1160,4821,discovery,2024-08-01,2023-07-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1161,2135,proposal,2023-08-06,2023-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1162,2390,negotiation,2022-11-26,2024-03-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1163,509,proposal,2024-06-28,2023-12-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1164,3529,discovery,2024-01-03,2024-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1165,582,discovery,2023-10-27,2023-12-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1166,9273,discovery,2023-01-30,2023-04-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1167,4729,negotiation,2023-09-18,2023-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1168,5422,negotiation,2024-07-24,2022-11-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1169,61,negotiation,2023-03-25,2024-07-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1170,55,discovery,2023-09-22,2023-10-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1171,1794,negotiation,2023-07-11,2024-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1172,9542,discovery,2023-03-02,2024-02-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1173,6609,negotiation,2024-01-09,2023-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1174,8979,proposal,2022-12-27,2023-06-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1175,4489,discovery,2023-09-24,2024-08-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1176,951,discovery,2023-02-17,2024-08-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1177,1571,negotiation,2024-01-11,2023-07-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1178,7630,discovery,2023-05-28,2023-11-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1179,5015,negotiation,2023-05-31,2024-06-07,2024-11-11 09:19:27,2024-11-11 09:19:27
1180,4370,discovery,2024-01-15,2022-12-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1181,2504,negotiation,2023-01-03,2023-05-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1182,8407,discovery,2023-11-22,2024-10-09,2024-11-11 09:19:27,2024-11-11 09:19:27
1183,3117,discovery,2024-09-16,2022-11-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1184,365,negotiation,2023-02-22,2023-10-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1185,5266,discovery,2023-09-04,2023-03-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1186,5448,negotiation,2024-05-25,2024-02-27,2024-11-11 09:19:27,2024-11-11 09:19:27
1187,579,negotiation,2023-06-30,2023-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1188,4917,discovery,2024-08-29,2024-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1189,6907,discovery,2024-01-22,2023-11-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1190,1515,negotiation,2023-09-26,2023-07-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1191,8898,negotiation,2023-12-24,2024-05-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1192,9996,negotiation,2023-12-14,2023-06-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1193,4157,negotiation,2023-02-21,2023-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1194,6827,discovery,2023-07-13,2023-09-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1195,1423,proposal,2024-07-04,2024-01-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1196,5345,negotiation,2023-03-21,2024-10-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1197,3335,proposal,2022-12-11,2022-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1198,9453,proposal,2023-08-19,2024-09-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1199,113,negotiation,2023-10-22,2024-08-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1200,6684,negotiation,2024-10-20,2024-01-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1201,9396,proposal,2024-03-01,2023-11-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1202,2838,proposal,2024-08-27,2023-08-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1203,8611,proposal,2024-04-26,2023-11-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1204,9480,discovery,2024-07-29,2024-08-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1205,9729,discovery,2024-07-03,2023-05-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1206,9288,proposal,2024-02-14,2024-07-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1207,1266,discovery,2024-10-01,2023-12-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1208,7894,proposal,2024-02-26,2023-09-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1209,3577,proposal,2023-12-11,2023-06-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1210,1883,negotiation,2023-07-23,2024-06-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1211,2908,discovery,2023-05-28,2024-01-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1212,5871,negotiation,2024-02-25,2024-08-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1213,8356,negotiation,2023-09-18,2024-01-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1214,1238,proposal,2023-08-27,2023-12-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1215,2863,discovery,2024-01-23,2024-01-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1216,329,proposal,2022-12-01,2023-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1217,3243,negotiation,2024-07-15,2023-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1218,7313,proposal,2023-03-05,2024-07-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1219,3514,proposal,2023-04-02,2023-08-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1220,7113,negotiation,2023-12-26,2023-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1221,4800,proposal,2024-08-30,2023-12-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1222,1216,discovery,2023-08-16,2023-05-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1223,7258,discovery,2023-12-15,2024-03-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1224,8308,discovery,2023-08-31,2023-07-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1225,6530,negotiation,2022-12-27,2023-12-27,2024-11-11 09:19:27,2024-11-11 09:19:27
1226,9383,proposal,2023-05-04,2024-05-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1227,2644,proposal,2024-08-08,2024-10-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1228,2552,negotiation,2024-10-14,2024-02-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1229,1012,discovery,2024-07-30,2023-05-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1230,6500,discovery,2023-08-23,2023-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1231,7491,negotiation,2024-02-25,2023-01-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1232,7738,discovery,2024-04-29,2023-11-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1233,2280,negotiation,2024-07-29,2023-11-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1234,773,negotiation,2023-06-21,2024-02-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1235,6123,negotiation,2024-01-04,2024-02-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1236,2966,negotiation,2022-12-08,2023-04-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1237,8485,proposal,2023-01-29,2023-06-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1238,3543,proposal,2023-09-24,2023-03-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1239,1866,proposal,2023-06-02,2024-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1240,1289,discovery,2023-05-09,2023-03-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1241,5423,negotiation,2023-03-06,2023-08-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1242,9477,discovery,2024-09-23,2023-01-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1243,4868,proposal,2023-09-18,2024-03-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1244,2569,proposal,2023-07-08,2023-05-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1245,3760,proposal,2023-07-20,2024-01-09,2024-11-11 09:19:27,2024-11-11 09:19:27
1246,2116,negotiation,2024-10-03,2023-06-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1247,2064,discovery,2023-08-30,2023-08-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1248,2823,discovery,2024-05-25,2023-09-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1249,3149,negotiation,2023-03-03,2024-09-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1250,185,proposal,2022-11-08,2023-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1251,6238,negotiation,2023-04-14,2024-04-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1252,49,negotiation,2023-01-13,2023-10-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1253,8714,proposal,2024-01-12,2024-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1254,442,discovery,2023-03-13,2024-02-07,2024-11-11 09:19:27,2024-11-11 09:19:27
1255,7698,discovery,2023-11-16,2023-04-29,2024-11-11 09:19:27,2024-11-11 09:19:27
1256,4047,negotiation,2024-04-18,2024-08-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1257,8656,discovery,2024-01-24,2023-10-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1258,2503,negotiation,2023-08-08,2023-04-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1259,3698,discovery,2024-09-02,2023-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1260,4386,negotiation,2022-11-11,2024-07-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1261,2650,discovery,2023-04-07,2024-04-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1262,1802,discovery,2024-01-11,2023-07-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1263,7628,negotiation,2024-08-30,2024-01-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1264,4632,discovery,2023-03-19,2024-09-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1265,1415,discovery,2023-12-04,2024-05-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1266,3621,negotiation,2023-05-30,2024-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1267,6912,discovery,2023-03-03,2024-09-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1268,5599,negotiation,2023-04-20,2023-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1269,1842,proposal,2023-08-29,2024-09-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1270,8279,proposal,2023-12-28,2024-03-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1271,6581,proposal,2023-06-14,2023-03-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1272,6549,discovery,2024-04-02,2023-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1273,5613,negotiation,2022-11-07,2024-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1274,5076,proposal,2024-01-02,2022-11-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1275,557,proposal,2024-10-08,2024-05-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1276,851,proposal,2024-10-15,2023-02-27,2024-11-11 09:19:27,2024-11-11 09:19:27
1277,4770,negotiation,2024-04-05,2024-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1278,2169,negotiation,2023-02-03,2024-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1279,4700,negotiation,2024-02-24,2023-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1280,4068,discovery,2023-01-02,2024-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1281,6419,discovery,2023-11-03,2023-04-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1282,477,proposal,2023-12-03,2023-05-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1283,7320,negotiation,2023-08-10,2023-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1284,1116,discovery,2024-08-24,2023-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1285,560,negotiation,2023-08-18,2023-08-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1286,956,proposal,2024-08-21,2023-08-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1287,1038,discovery,2023-09-22,2023-07-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1288,3724,negotiation,2023-07-07,2023-11-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1289,6677,negotiation,2024-09-28,2024-01-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1290,8851,negotiation,2022-11-15,2022-11-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1291,9520,discovery,2023-03-22,2024-04-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1292,8959,discovery,2024-06-20,2023-04-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1293,12,discovery,2023-11-02,2023-03-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1294,6188,discovery,2024-09-13,2023-11-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1295,9211,discovery,2023-04-22,2023-10-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1296,1778,discovery,2024-03-02,2024-10-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1297,1536,proposal,2024-03-06,2024-10-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1298,4191,discovery,2023-10-12,2023-03-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1299,7328,negotiation,2024-03-08,2024-02-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1300,4557,proposal,2023-07-20,2024-04-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1301,5444,negotiation,2024-03-29,2022-11-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1302,4965,negotiation,2024-05-20,2023-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1303,8515,negotiation,2023-12-10,2024-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1304,9291,proposal,2023-02-06,2024-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1305,6904,negotiation,2024-09-23,2023-01-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1306,515,negotiation,2024-03-24,2024-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1307,879,proposal,2024-05-14,2023-11-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1308,3634,proposal,2024-05-29,2023-08-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1309,4427,negotiation,2022-12-13,2023-12-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1310,109,negotiation,2024-02-16,2024-02-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1311,3784,negotiation,2024-08-09,2023-05-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1312,1305,proposal,2023-08-24,2024-02-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1313,629,negotiation,2023-05-04,2024-07-31,2024-11-11 09:19:27,2024-11-11 09:19:27
1314,3159,discovery,2023-12-27,2022-12-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1315,3546,proposal,2024-06-03,2024-08-27,2024-11-11 09:19:27,2024-11-11 09:19:27
1316,5255,negotiation,2022-11-14,2024-03-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1317,2829,discovery,2022-12-23,2023-02-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1318,3893,proposal,2023-05-15,2022-11-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1319,725,negotiation,2024-05-10,2024-03-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1320,4453,discovery,2024-08-03,2023-07-18,2024-11-11 09:19:27,2024-11-11 09:19:27
1321,887,proposal,2024-03-28,2024-02-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1322,9297,negotiation,2024-08-09,2023-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1323,9014,proposal,2024-09-05,2023-10-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1324,5760,proposal,2024-02-23,2023-03-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1325,9863,proposal,2024-09-21,2024-09-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1326,8470,negotiation,2024-09-29,2024-04-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1327,1832,proposal,2023-11-10,2024-10-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1328,6250,negotiation,2023-02-07,2024-03-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1329,6773,negotiation,2023-09-14,2023-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1330,4951,negotiation,2023-09-03,2024-07-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1331,8258,proposal,2023-12-01,2024-01-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1332,6537,proposal,2023-06-19,2024-01-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1333,6774,negotiation,2023-01-15,2023-03-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1334,1835,negotiation,2023-07-23,2023-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1335,6275,negotiation,2024-08-19,2024-04-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1336,112,proposal,2024-07-04,2024-02-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1337,6876,discovery,2024-01-11,2024-04-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1338,5794,discovery,2023-10-29,2024-08-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1339,2268,negotiation,2022-11-21,2024-01-31,2024-11-11 09:19:27,2024-11-11 09:19:27
1340,569,discovery,2023-05-19,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1341,2629,discovery,2024-01-03,2023-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
1342,4238,negotiation,2023-05-16,2024-05-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1343,101,negotiation,2023-03-01,2024-04-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1344,2293,discovery,2023-10-16,2024-01-29,2024-11-11 09:19:27,2024-11-11 09:19:27
1345,1695,proposal,2023-10-08,2023-10-29,2024-11-11 09:19:27,2024-11-11 09:19:27
1346,2364,proposal,2024-02-01,2024-02-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1347,1456,discovery,2023-10-26,2023-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1348,3862,proposal,2024-07-21,2024-05-21,2024-11-11 09:19:27,2024-11-11 09:19:27
1349,9687,negotiation,2024-05-12,2024-04-27,2024-11-11 09:19:27,2024-11-11 09:19:27
1350,1979,discovery,2024-03-05,2023-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1351,7956,negotiation,2023-02-02,2024-03-09,2024-11-11 09:19:27,2024-11-11 09:19:27
1352,1854,proposal,2022-11-27,2022-12-11,2024-11-11 09:19:27,2024-11-11 09:19:27
1353,9804,discovery,2022-10-28,2024-07-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1354,845,discovery,2023-07-22,2023-07-13,2024-11-11 09:19:27,2024-11-11 09:19:27
1355,7305,negotiation,2023-01-17,2023-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1356,6476,proposal,2023-09-09,2023-01-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1357,2345,negotiation,2023-04-10,2023-06-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1358,3202,negotiation,2023-05-12,2023-06-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1359,4557,discovery,2024-05-23,2022-12-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1360,9391,discovery,2023-05-10,2024-09-06,2024-11-11 09:19:27,2024-11-11 09:19:27
1361,1323,proposal,2024-03-30,2023-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
1362,6351,discovery,2023-12-06,2024-04-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1363,901,negotiation,2024-10-11,2024-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1364,9706,proposal,2023-02-08,2022-10-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1365,4481,negotiation,2024-02-05,2024-08-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1366,2284,proposal,2024-06-04,2023-09-19,2024-11-11 09:19:27,2024-11-11 09:19:27
1367,1251,proposal,2024-07-04,2023-05-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1368,5814,discovery,2023-10-26,2024-05-31,2024-11-11 09:19:27,2024-11-11 09:19:27
1369,7321,negotiation,2024-05-01,2023-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1370,6462,negotiation,2022-10-23,2023-03-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1371,5895,negotiation,2024-06-03,2024-01-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1372,3298,negotiation,2023-12-22,2024-01-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1373,2516,discovery,2023-12-23,2023-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1374,7211,discovery,2024-09-20,2022-12-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1375,5285,proposal,2024-01-26,2024-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1376,6470,negotiation,2023-12-13,2023-01-08,2024-11-11 09:19:27,2024-11-11 09:19:27
1377,9499,proposal,2024-09-11,2023-02-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1378,4769,discovery,2023-07-03,2024-04-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1379,3125,discovery,2023-04-16,2023-12-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1380,6188,discovery,2023-04-28,2023-10-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1381,9970,discovery,2023-06-15,2023-07-01,2024-11-11 09:19:27,2024-11-11 09:19:27
1382,4736,proposal,2023-10-17,2023-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1383,6629,discovery,2023-05-27,2023-10-14,2024-11-11 09:19:27,2024-11-11 09:19:27
1384,7568,proposal,2024-08-14,2022-10-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1385,2489,proposal,2024-08-15,2024-05-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1386,7844,discovery,2023-01-25,2023-07-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1387,1630,negotiation,2023-12-24,2023-03-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1388,8720,discovery,2023-08-04,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1389,7564,proposal,2023-08-01,2022-11-07,2024-11-11 09:19:27,2024-11-11 09:19:27
1390,7420,discovery,2022-11-17,2023-11-28,2024-11-11 09:19:27,2024-11-11 09:19:27
1391,8345,negotiation,2023-09-25,2024-04-23,2024-11-11 09:19:27,2024-11-11 09:19:27
1392,4525,negotiation,2024-09-15,2023-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1393,2140,discovery,2024-03-17,2024-03-20,2024-11-11 09:19:27,2024-11-11 09:19:27
1394,5455,proposal,2023-08-27,2024-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1395,5737,proposal,2024-09-26,2023-08-16,2024-11-11 09:19:27,2024-11-11 09:19:27
1396,3805,proposal,2024-07-15,2023-02-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1397,3393,proposal,2023-08-30,2024-01-29,2024-11-11 09:19:27,2024-11-11 09:19:27
1398,742,discovery,2022-11-23,2023-12-30,2024-11-11 09:19:27,2024-11-11 09:19:27
1399,7097,negotiation,2024-01-06,2023-01-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1400,8679,proposal,2023-04-13,2024-04-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1401,9398,proposal,2023-06-22,2024-02-10,2024-11-11 09:19:27,2024-11-11 09:19:27
1402,2550,proposal,2023-05-19,2023-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
1403,6590,proposal,2023-11-30,2023-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
1404,4803,negotiation,2023-01-16,2023-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
1405,7142,negotiation,2023-09-16,2024-08-05,2024-11-11 09:19:27,2024-11-11 09:19:27
1406,9782,proposal,2024-04-12,2024-01-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1407,274,discovery,2023-04-19,2024-10-09,2024-11-11 09:19:27,2024-11-11 09:19:27
1408,1516,negotiation,2023-01-09,2023-01-24,2024-11-11 09:19:27,2024-11-11 09:19:27
1409,2023,proposal,2024-04-27,2024-03-26,2024-11-11 09:19:27,2024-11-11 09:19:27
1410,5545,proposal,2024-08-07,2022-12-25,2024-11-11 09:19:27,2024-11-11 09:19:27
1411,1126,negotiation,2023-10-22,2024-05-22,2024-11-11 09:19:27,2024-11-11 09:19:27
1412,4713,proposal,2023-07-01,2024-08-29,2024-11-11 09:19:27,2024-11-11 09:19:27
1413,4589,negotiation,2023-10-13,2024-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
1414,910,negotiation,2024-01-24,2023-11-30,2024-11-11 09:19:27,2024-11-11 09:19:27
