LeadID,CustomerID,LeadSource,CreatedDate,LeadStatus,created_at,updated_at
2231,1887,website,2023-12-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2232,2225,website,2022-11-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2233,533,email campaign,2024-04-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2234,4463,email campaign,2024-02-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2235,3049,website,2024-04-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2236,3564,website,2023-08-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2237,4698,website,2024-01-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2238,2705,email campaign,2023-01-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2239,1210,website,2023-03-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2240,2181,website,2023-07-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2241,4195,website,2023-05-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2242,3998,email campaign,2023-07-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2243,4497,website,2022-12-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2244,1231,email campaign,2024-04-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2245,4798,email campaign,2022-12-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2246,3110,website,2024-05-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2247,344,email campaign,2023-11-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2248,3888,website,2023-07-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2249,1916,website,2023-01-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2250,2562,email campaign,2024-05-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2251,1787,website,2024-08-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2252,4131,website,2022-11-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2253,3306,email campaign,2022-11-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2254,2591,website,2023-09-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2255,3970,email campaign,2023-01-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2256,254,email campaign,2023-05-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2257,561,website,2022-12-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2258,4618,website,2024-03-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2259,1715,website,2024-06-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2260,1399,website,2023-08-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2261,978,email campaign,2023-07-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2262,3929,website,2024-04-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2263,4048,email campaign,2023-07-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2264,4795,email campaign,2024-04-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2265,294,website,2024-07-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2266,936,email campaign,2024-03-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2267,4012,email campaign,2022-12-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2268,1087,website,2024-08-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2269,2181,email campaign,2024-03-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2270,4671,website,2023-11-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2271,2341,email campaign,2023-11-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2272,979,email campaign,2024-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2273,4283,email campaign,2023-11-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2274,2397,website,2024-09-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2275,905,website,2024-03-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2276,4163,website,2023-07-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2277,4625,email campaign,2024-04-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2278,1702,email campaign,2024-07-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2279,3753,email campaign,2022-12-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2280,66,website,2023-07-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2281,3001,email campaign,2023-03-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2282,3256,website,2023-03-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2283,1221,website,2022-12-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2284,2615,website,2023-12-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2285,1266,website,2024-02-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2286,878,email campaign,2024-09-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2287,3086,website,2023-12-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2288,647,website,2023-09-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2289,3219,email campaign,2023-09-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2290,699,website,2024-10-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2291,11,email campaign,2024-08-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2292,318,website,2024-03-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2293,2380,website,2024-10-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2294,2364,email campaign,2023-08-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2295,2234,website,2024-07-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2296,4336,email campaign,2024-05-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2297,602,website,2023-02-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2298,2553,email campaign,2024-04-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2299,2233,email campaign,2024-05-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2300,1412,website,2024-08-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2301,17,email campaign,2024-01-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2302,295,email campaign,2024-02-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2303,1874,website,2023-01-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2304,2320,email campaign,2023-08-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2305,4324,website,2024-06-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2306,2105,email campaign,2022-11-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2307,50,email campaign,2023-06-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2308,2402,email campaign,2024-08-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2309,1449,email campaign,2023-05-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2310,3413,email campaign,2023-06-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2311,3863,website,2024-08-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2312,381,email campaign,2023-05-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2313,2005,website,2024-10-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2314,2288,email campaign,2023-07-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2315,4991,email campaign,2024-02-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2316,4057,website,2023-06-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2317,4403,website,2022-10-31,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2318,1378,email campaign,2023-05-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2319,3627,email campaign,2023-07-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2320,2357,website,2024-05-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2321,2357,email campaign,2024-07-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2322,28,website,2024-07-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2323,1070,website,2024-09-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2324,1343,email campaign,2024-04-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2325,1521,website,2023-01-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2326,4133,email campaign,2024-07-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2327,4401,email campaign,2024-01-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2328,4020,website,2023-12-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2329,3523,website,2023-10-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2330,3263,website,2023-09-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2331,2468,email campaign,2023-12-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2332,14,website,2024-03-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2333,1073,email campaign,2023-11-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2334,4125,website,2023-05-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2335,3225,email campaign,2024-03-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2336,482,email campaign,2024-01-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2337,2519,website,2024-09-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2338,3996,email campaign,2024-05-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2339,1584,email campaign,2023-07-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2340,4692,website,2023-06-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2341,1465,website,2024-04-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2342,40,website,2024-05-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2343,1916,website,2023-11-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2344,3340,email campaign,2024-05-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2345,4170,email campaign,2024-07-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2346,1554,website,2024-06-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2347,3830,email campaign,2023-08-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2348,667,email campaign,2023-09-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2349,2293,website,2022-12-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2350,210,website,2023-07-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2351,1623,website,2024-08-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2352,1883,email campaign,2023-06-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2353,3623,email campaign,2023-08-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2354,22,website,2023-08-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2355,3402,website,2024-09-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2356,4170,email campaign,2022-12-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2357,1222,email campaign,2022-12-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2358,2572,website,2024-07-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2359,3779,email campaign,2023-01-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2360,4841,website,2024-06-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2361,4740,website,2023-10-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2362,4549,website,2024-08-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2363,1089,website,2024-08-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2364,876,email campaign,2023-02-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2365,235,email campaign,2023-08-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2366,2404,website,2022-12-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2367,1335,website,2023-07-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2368,3892,website,2024-01-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2369,2206,website,2022-10-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2370,723,email campaign,2024-05-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2371,2685,email campaign,2024-05-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2372,4422,email campaign,2023-09-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2373,1031,email campaign,2024-05-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2374,1877,website,2024-01-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2375,4475,email campaign,2024-10-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2376,2313,email campaign,2024-03-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2377,3279,website,2024-02-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2378,2060,email campaign,2024-04-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2379,406,website,2024-08-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2380,3765,email campaign,2023-07-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2381,2865,website,2024-04-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2382,1249,email campaign,2022-11-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2383,2150,website,2024-03-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2384,3000,website,2024-05-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2385,678,email campaign,2024-02-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2386,2718,website,2024-04-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2387,1692,website,2023-12-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2388,523,email campaign,2024-07-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2389,2352,website,2023-07-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2390,1563,website,2024-01-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2391,1069,website,2023-01-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2392,2713,email campaign,2022-11-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2393,1873,website,2023-06-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2394,383,website,2023-04-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2395,152,website,2024-03-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2396,2513,email campaign,2023-10-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2397,2462,email campaign,2022-10-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2398,4259,email campaign,2024-01-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2399,2506,email campaign,2023-10-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2400,1810,website,2023-11-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2401,677,website,2023-11-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2402,241,email campaign,2024-06-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2403,4105,email campaign,2024-06-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2404,3062,email campaign,2023-02-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2405,672,email campaign,2024-09-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2406,1140,email campaign,2023-12-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2407,1291,website,2023-09-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2408,550,email campaign,2023-08-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2409,4677,website,2024-09-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2410,1749,website,2024-05-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2411,3771,email campaign,2023-04-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2412,1759,website,2022-11-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2413,4300,website,2023-11-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2414,4175,email campaign,2024-05-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2415,1508,website,2023-06-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2416,2313,website,2023-01-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2417,1481,website,2024-06-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2418,3686,website,2023-07-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2419,1322,website,2023-07-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2420,4238,website,2023-08-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2421,4356,website,2023-12-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2422,882,website,2023-08-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2423,4814,website,2024-03-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2424,485,email campaign,2023-07-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2425,1066,email campaign,2023-10-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2426,946,website,2024-09-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2427,1335,website,2022-12-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2428,3273,email campaign,2023-03-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2429,1639,website,2023-05-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2430,1634,website,2023-02-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2431,1871,website,2023-08-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2432,2923,website,2024-09-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2433,448,email campaign,2024-05-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2434,3321,website,2023-10-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2435,3625,website,2023-01-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2436,1730,website,2023-08-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2437,488,website,2023-03-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2438,3882,website,2024-04-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2439,2010,website,2024-10-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2440,174,email campaign,2024-02-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2441,2549,email campaign,2023-03-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2442,990,website,2023-08-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2443,4275,email campaign,2022-10-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2444,3634,email campaign,2023-02-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2445,2953,email campaign,2024-06-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2446,205,website,2023-12-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2447,3292,website,2023-01-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2448,1276,website,2024-07-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2449,3806,website,2024-02-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2450,1095,website,2024-03-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2451,1121,website,2024-01-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2452,3062,website,2023-09-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2453,4739,email campaign,2023-08-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2454,3383,website,2024-02-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2455,3708,email campaign,2023-12-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2456,1365,email campaign,2024-02-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2457,1980,website,2024-02-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2458,2678,email campaign,2023-02-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2459,1769,email campaign,2024-10-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2460,3856,email campaign,2022-11-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2461,2520,website,2023-08-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2462,387,email campaign,2023-07-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2463,4618,website,2024-08-13,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2464,4697,website,2023-08-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2465,2653,email campaign,2023-06-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2466,4080,email campaign,2024-08-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2467,416,website,2023-10-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2468,1067,email campaign,2022-11-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2469,1689,email campaign,2023-02-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2470,705,website,2023-02-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2471,3926,email campaign,2023-11-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2472,1160,website,2024-06-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2473,3902,email campaign,2022-12-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2474,3685,email campaign,2024-02-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2475,446,email campaign,2023-04-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2476,812,email campaign,2023-03-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2477,738,email campaign,2024-05-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2478,3141,website,2024-03-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2479,4767,email campaign,2023-03-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2480,1680,email campaign,2024-09-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2481,525,email campaign,2023-06-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
2482,4466,email campaign,2023-07-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2483,1867,email campaign,2023-09-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
2484,1370,website,2024-10-16,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2485,4851,website,2023-09-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
2486,4385,email campaign,2024-09-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
